id	filename	md5	size	state
3f4f801f-5804-47bd-b84b-3eec0aaf80c9	TCGA-AA-3518-01A-01-BS1.9713a8ec-3319-4f91-9a8c-6635a4ac414e.svs	9e9e0d136c11debfdcfe685d22e36bb0	157867841	validated
3f739f88-6b4c-48b4-a898-0d33386b986a	TCGA-AA-3510-01A-01-BS1.794d2af4-4397-4887-8826-babc3152336a.svs	6e89f8a7c21811adbc72b4d9b68b3836	177705725	validated
3f750076-20d0-4ad5-b860-c158cea1d2aa	TCGA-AA-3506-11A-01-TS1.a227e7f8-f456-4150-a170-dce77de1a1ae.svs	4929a6a26b4ef9162c2ac12086d1e3d4	70121545	validated
3fb41231-1321-402a-b45c-de5caf0cadaa	TCGA-AA-3543-01A-01-BS1.1d2ef51c-4d9d-418a-8465-4f43db7394d0.svs	b9010523eef9490bd0a62b4836cd4143	37773699	validated
3fe5746f-aab6-4a00-8cd3-a6d2abddc4c8	TCGA-NH-A50T-01A-01-TS1.60B98BCB-BDFE-4689-B8D3-AC52E82E021C.svs	e7012b7162a8af4d78b2ac23153fcceb	248884777	validated
40455c8b-3dfc-4155-94d3-9a0b4b62d46a	TCGA-AZ-5403-01A-01-BS1.4ab641eb-84bd-43c4-a8e3-b8fa8a3e9ae5.svs	2d17095a93fb30e24f24f779012ec955	12747053	validated
408ee6a3-c639-4be8-94ab-2b84377f7bd9	TCGA-AA-A00D-01A-01-TS1.53151f32-1c4d-41ce-824c-9903b37ff2cc.svs	e59b6bb90b7706af770da4ed01eff133	179113898	validated
40a015ef-30da-417a-a38c-4b4c9ea9053c	TCGA-AA-3531-11A-01-TS1.7671ed97-98f6-40b8-aaab-92d36cc69a6e.svs	8cf839045956d92f3be7d0a6d97fdd7d	61040585	validated
40b9a5b4-bf4d-4bc5-aabe-83a77f0ff79d	TCGA-AG-3728-01A-01-TS1.942e23fa-aa75-45a6-978b-413a60511c45.svs	90087645b18b03763d7e78a8694953d4	80096635	validated
40dc5142-5081-4736-9023-7cc23ce55460	TCGA-G4-6625-11A-01-TS1.b6cd49d5-398c-450c-aa9e-21f0425c66f5.svs	48c66cd8eaa651b6cd3d25646dec68fa	41746941	validated
410186f2-b4ad-4587-881f-ffb9dffd60f9	TCGA-G4-6320-01A-01-BS1.df1a9023-3001-4342-9604-4b6cb49f6d4f.svs	10e4c238161f994c2458e11fbe3e8a4a	237748719	validated
41bf1d4c-2e6e-4f0f-b988-f9ccc8e0bcdf	TCGA-DM-A0X9-01A-01-TS1.ffc92035-efdd-40fa-be3b-dd112ba964be.svs	a9ef02efa16dc58775b43aef4f3d9ee5	175059071	validated
41e6e324-a0ca-4cd5-ac16-dd3d4ca90d63	TCGA-F5-6861-01A-01-BS1.579fc233-5fe6-4f86-860f-b94c6280d5c1.svs	fe088f2ba7c77ee7a671d852820c75ca	346464645	validated
426144c7-f918-476d-b072-7671334a93af	TCGA-EI-6511-01A-01-TS1.3fc5be6a-802f-4805-af1a-05c05316c2c0.svs	13e1d7e21dfbf72644d4f37c8369597d	75845587	validated
4299f42d-6801-4f5a-bb27-e58faf9f427d	TCGA-AA-3525-01A-02-BS2.6e76b1da-12c5-423f-92ec-47a02afec158.svs	4963e8419555f43ac7f70dfc56cefcad	169105593	validated
42b97776-aaee-4910-965d-1f5faff28138	TCGA-AA-3675-01A-02-BS2.cb87c357-e901-426d-9504-e0efca8e9358.svs	f23b95d09655edff0dc8813def18129c	77187665	validated
42dcc9ab-2216-4ae6-b31a-41e376c58fa9	TCGA-AA-3856-01A-01-BS1.88bb35b2-eae4-4e27-823d-641e10779f22.svs	034bbc6d6eeecab795c91ccaf8a96b33	87927029	validated
4316270f-49a9-49b3-ad6d-2492104bc8d8	TCGA-F5-6863-01A-01-BS1.898f5238-ba0d-461c-86d6-4685eb6f0033.svs	b856ba662379a003eda3a8051b625e6a	401688693	validated
43824976-984d-4015-a19a-5bff355431ad	TCGA-AG-4005-01A-01-TS1.83e708cb-0bf3-4376-9e9a-15226b32e060.svs	758f33a645d018a4338e946b8ef34b20	40507999	validated
438bbe11-430e-4125-9699-dd9c3cb51d57	TCGA-AA-3562-01A-01-BS1.2bc37a71-647d-4e7e-9e3a-12191942a051.svs	3c4f3256c1d1ce239c7ccd6e53353a2f	236882681	validated
43be8a3e-e4ba-4390-8530-1da3b73eb80b	TCGA-AA-3510-11A-01-TS1.d042a13b-f97d-4e3b-9941-e909e4df76df.svs	c9fc2051bdb2c09bcfed476bea879cb7	54998945	validated
43dd34c8-0b6f-4e39-95a0-d0e280109154	TCGA-AA-A02E-01A-01-TS1.af5b20f3-ed0b-480f-b8e7-5563ea039bcd.svs	41ff8d30b9694dc2d8a05d9c4259683c	367588983	validated
444c7412-5e22-4966-8b5b-14503e5cf34b	TCGA-AA-3812-01A-01-BS1.939e5f0f-00eb-4b14-bca6-ee182af13e77.svs	bddf1fcaf619a40faabbfe924f3ecbff	125121297	validated
4453d3b4-3bf1-455c-a22e-60dd15053323	TCGA-A6-6651-01A-01-BS1.814ef096-0196-4308-8674-d760800476de.svs	445b3037fcc3daf0d9d87b7b5908e494	77083435	validated
445b9fee-982b-4ca2-b4d1-5869f792aff9	TCGA-AA-3495-01A-01-TS1.d9497972-768d-4159-95ce-05e25920a0b3.svs	c928104210402b2d2f13b1a58ea212a8	26160351	validated
44d5dc0a-8700-4723-b7b5-63104057bd9b	TCGA-CK-4948-01B-01-TS1.da4933f9-ebbf-4c89-b9e1-7a196f6d3680.svs	7c0241b9f29ffe031f43419fe9c795fa	126703999	validated
44e37613-4da6-4686-95f9-1e04a8b67935	TCGA-AA-A01F-01A-02-BS2.d85deeec-0f9d-4bb2-ad32-b84a46b48569.svs	f21924363fd0f7335b216fd9591e82cd	318006184	validated
450b912a-0e65-4ce6-9eea-158763535bf9	TCGA-NH-A6GA-01A-01-TS1.A8427849-1BAD-40FD-9299-A2C332BDEBE5.svs	088763c59a7dcf06561e2e913d33e509	316019115	validated
459f6670-521a-4167-97d0-9b17e72421dd	TCGA-AA-3952-01A-01-TS1.b21736f1-e917-4385-a99c-980b30cda69a.svs	b0f37c4d7325f75f1ec4b0dbf2ae797d	38526555	validated
45ab6797-62fa-4eed-8342-c613c2afdb9e	TCGA-AA-3712-11A-01-TS1.eb708abe-3410-45a3-8ad6-33e4f62dba93.svs	11f6f5aa61272ba6cd4dcb342f67792c	65714693	validated
45ad1779-b8b8-4c2c-97fa-18408cbc3b77	TCGA-AA-3858-01A-01-BS1.a2b4bf28-cb5b-4d60-8cdd-7770c88bc7f9.svs	4262c16dcd8257d97e557017e0a43436	55736851	validated
45d25dc8-daee-47e1-b213-e7cfb1df4242	TCGA-AA-3845-01A-01-TS1.ad87b013-8e1a-4a30-92da-e85a39db27b1.svs	5975ac1fbe191d7f702c0793b6c0cf52	57577931	validated
45d69da6-34e1-4f5f-91e5-c7dfb5110fc2	TCGA-G4-6293-01A-01-TS1.671370fc-226a-4c06-a8e1-06efd41a6ab0.svs	92448a9f727496b43f36ce87a82983b0	78165489	validated
4619cccd-ccbd-4f2c-8efd-7a74b343724f	TCGA-AG-3878-01A-01-BS1.f41cb73b-0b3c-489f-8bbf-226c029267f6.svs	eaee9c74311b9f776788ee1c36d9084e	202580049	validated
46d52e58-e71f-4253-8388-755bfc2aa810	TCGA-G4-6302-01A-01-TS1.889137d1-7d3c-4b1a-b2a9-b5f3fa2b1b9a.svs	4e94c822ceeddb4fa30c89d9183a5883	113130159	validated
47639613-43f1-4c97-a47d-16712544c8c2	TCGA-EI-6507-01A-01-TS1.9257d8f1-abdc-4f66-8b0b-6ccaf62028c4.svs	140ce8703cb999a4777e6b9d5796b4b9	66754589	validated
4784a1a3-30a6-43e0-9d5c-6ab61605e83f	TCGA-AA-3697-11A-01-TS1.52602617-72db-420f-9524-c6d8e7ab257e.svs	dc46bde548c0bb49417bd647e7182b14	80680723	validated
48116a75-fcae-4f29-b327-73d5f5b610f4	TCGA-AF-6136-01A-01-BS1.a6f23f9b-cacb-41de-be36-45eaa75dfb4d.svs	fe4ab75c65f5449cd695a9d439f73103	95384227	validated
485b4c5c-c61d-4418-a0c7-40a9bc05025b	TCGA-AA-A02R-01A-01-TS1.d703aa8d-cc3c-4ea4-b2c7-84194e304d0b.svs	c3f125986ddb00ca684697b843f27348	208539855	validated
488ede47-5d26-4f14-be00-afbdb5e4ad0a	TCGA-AA-3664-01A-01-TS1.55511d37-6872-48a1-9a38-728cedc6ff8f.svs	931acecbfb395d75269572a2900fa4ac	61827997	validated
48949437-c04b-4a36-86df-fac7557fb4ed	TCGA-AG-4021-01A-01-BS1.2ccac209-678f-40cd-8f02-337411015f30.svs	f4df5ebbb0ab912f4b69f1ffcc927a32	186139637	validated
48a2a524-2ff3-4ee1-9820-4047a9502b7b	TCGA-AY-6196-01A-01-BS1.689ee36f-1005-4307-bb64-d4924b419522.svs	dbd31c358a1840c48ad374f9b67f3f49	73278843	validated
48bcbf38-5667-44bb-aa1b-cb27bf5ae206	TCGA-DC-4749-01A-01-BS1.9b8b8379-fd3a-4c53-8763-38125ae3ea4c.svs	daa61c9d46df11abbfe2ceed9675a8ce	526318569	validated
48d0f62d-0ec0-463b-9928-8bbbed838249	TCGA-AA-3966-01A-01-TS1.129a34e4-6770-4f97-b47a-8a5e27c04007.svs	e37fb4595a875054e71000e7f931837b	73079667	validated
48ea12c0-3217-44e3-8732-c5af701a8a8c	TCGA-AG-4021-01A-01-TS1.97f62e7c-048f-43c0-8f10-1627128df22f.svs	8ac9c053dcdedbce41710a1388cfb59e	88045079	validated
48f38318-cbed-444f-ad9b-dc13a8436cda	TCGA-AZ-6599-11A-01-TS1.1661031b-85e0-4050-bfdc-34aa334ec820.svs	3f49fd1319124038c73edf950a74c375	169228505	validated
491dd1df-7201-4cd6-a952-077b7af23fa1	TCGA-AA-3492-01A-01-TS1.0f61e950-62ee-4704-9a05-50736468c249.svs	60c3b35f68ca597e2c2912d2a3217a8e	95845979	validated
492852f4-38e3-493a-a05b-b1950bbde245	TCGA-AA-A02O-11A-01-BS1.8b76f05c-4a8b-44ba-b581-6b8b4f437367.svs	e0d1e076497c53a24a53e7a1cb115691	61919912	validated
495a9541-935b-40e5-a7f1-c730104740c7	TCGA-AA-3525-01A-01-BS1.b838a9b9-63b7-4e13-af31-08fab8776d50.svs	29c4f2e178ab681178344488931a04c0	177912377	validated
49e1919b-d965-4d66-b58d-4df140e549e3	TCGA-G4-6294-01A-01-TS1.6c572968-26ba-4cec-ad50-5128edc91b05.svs	dd6a7b1efb6fce47151b7b85258b4d76	100212965	validated
4a08b3be-5e2d-42fe-8c29-440aea3d9da4	TCGA-AA-3488-01A-01-BS1.320047b8-4bfe-459b-8446-7f8829e25bb1.svs	628535352b530a3737c724dfc0020fad	45642451	validated
4a28ab87-1efa-4fee-a47c-16a5f7ae9968	TCGA-AF-3400-01A-01-TS1.0f206b9f-2203-4226-9d6c-0737af0e1b64.svs	98645a7f7f867ab094838bd08ea99bd4	328811809	validated
4ab3ef3b-7621-450b-901a-0ae8be34add2	TCGA-A6-5657-01A-01-BS1.d12864ba-ee04-46d4-8e00-31833350acb3.svs	cb84e310838f7af99201a81147fa6848	151052999	validated
4ad9aa4f-65ff-4c6c-93f3-ce088013527b	TCGA-AF-5654-11A-01-TS1.d98d9144-419d-4388-a724-fda78fdb3d1a.svs	77fde068691219ce7a55ff5ad227f594	59431985	validated
4b48f82e-8343-4ca6-be8f-24cc5d21ccdf	TCGA-G4-6309-01A-01-BS1.36d05f6a-4e94-406f-8a9b-653703e4d71d.svs	ab16589fef0a19416bfa1d42eb4e3103	129991181	validated
4b504247-7167-4aa6-abb8-aec5e0c4ee8a	TCGA-G4-6303-01A-01-TS1.d05cb0d1-563c-4db3-a0f9-6e4b55e0fc3c.svs	1f5211b8ef952c5fd12506aa3946143f	73503975	validated
4c04dc30-a13f-4887-a7bb-9d2b50c382d5	TCGA-A6-5656-01B-02-BS2.04E72839-B20E-44AF-87E5-BC2A4123CBC9.svs	b33af831ee1369d51ea8d9e0a082f650	28640185	validated
4c05470c-e2d7-4cad-a4f3-7606b5f70efa	TCGA-CM-6680-01A-01-TS1.a197db57-af78-440b-a8c4-55d0249d0c4b.svs	19db640eab8d7c175a28d9fbc4560897	317780567	validated
4c0ec632-0896-4128-9dd9-0cb38a944bbc	TCGA-AA-A00O-01A-02-BS2.4f9e5c2d-238b-43a0-a39a-67167b912169.svs	9a99d0eaab9528cb8f6a808843a2b47f	136177485	validated
4c5b547b-ff0b-4221-ac63-080ac8a91446	TCGA-AF-3913-11A-01-BS1.3d419944-6ea3-4cf6-93e9-1c92541a9499.svs	ea983db7f04ff0375fef80ffae61fb4b	115491415	validated
4c645314-3b3c-4ad4-817b-236a273194f8	TCGA-D5-6533-01A-01-BS1.b18f9cf2-c5cd-432f-9bf6-17a477a18d35.svs	37bd767c8819cb0a74bc1f0af31fd154	67192949	validated
4cbf541a-bde7-4f94-830c-41c32c231c38	TCGA-AA-A00R-01A-01-BS1.d174c9a8-3d64-472f-8f21-7773f7f4e560.svs	678b49d0aaf3eebba066289258fd23bb	152696840	validated
4cd39abc-234d-479f-ac84-fa5c930ac3c3	TCGA-AH-6549-01A-01-TS1.06b99576-c781-450b-aa57-27a5b1e8df6b.svs	376be1d150580faba210d1fcf4aa9efa	70460847	validated
4cdfbce8-df9c-4747-a15a-773f38477944	TCGA-AA-A00W-01A-01-TS1.74a4c357-4e33-4fda-8161-03ab10ec0efa.svs	5c68a7850d8945edef8b53a26612a32c	131161829	validated
4d1d82dc-114e-4953-8d24-ec916ac5dfc7	TCGA-CA-5797-01A-01-TS1.5cca1780-8c20-42b1-9e10-1441c5b512b9.svs	efc09cb4847a23d91a35f9ba69680594	185707697	validated
4d343d5f-51af-46f0-b7f1-3db3b3d9f601	TCGA-DC-6683-01A-01-BS1.1eeab8a9-4c54-4064-9d32-afce80a8bf09.svs	0f7139aebb8e04e83165f51ff93ed84b	173401753	validated
4d4193ab-e6af-4bb1-a869-1b78ba55f187	TCGA-DM-A0XD-01A-01-MS1.bffd63fa-695c-4a19-a689-97a353108831.svs	23d9ef4a384a14a221a9d346ae634c79	357801365	validated
4d60579d-ebb3-466a-a6b2-816486d585cb	TCGA-CM-6162-01A-01-TS1.91282f06-1c60-4e94-bd25-8fd7f6b06173.svs	b79d357c6aff6796a7ef7e9dd447bf6c	193601277	validated
4d730ace-bbe8-4008-82de-0b1429102630	TCGA-CM-6164-01A-01-TS1.60a901bc-cc58-4ea8-9817-7d6237c8f71e.svs	530c8de6093147ede19670978556ad67	518466131	validated
4df5802c-a82e-4ece-830e-93c8220fb4cc	TCGA-CM-6675-01A-01-BS1.822b3286-5d8b-4a9c-b965-430235f3422f.svs	9b584d17c19aedc90fa325b8c1670c8f	346544213	validated
4e0ba0b3-dbc9-4426-9ca7-09532a842798	TCGA-A6-6649-01A-01-TS1.615e0c77-8b46-45a2-8d56-702414d3c912.svs	d3ed0fa203892d22a23e5fc404aee5b8	78335451	validated
4e0bbea7-b235-4a09-bafa-3b722bca5255	TCGA-AZ-4308-01A-01-TS1.b3a2bd19-d256-4502-93f2-768b057d18ef.svs	0cc8ab8b785aef811e69e6f8f1c00ecc	273861239	validated
4e5e3cd1-15db-4b2f-bb24-1ee09bfb3d59	TCGA-CM-6170-01A-01-BS1.d9682a1f-ca43-45df-b188-c09d5e3e6a53.svs	86d20c2355de91a6a6180f8bbaa63b62	211469693	validated
4e755974-4958-4d68-b81e-f29c673fdc83	TCGA-NH-A50U-01A-03-TS3.C6099622-D556-42EF-AC68-E99120058977.svs	9d5b5f7d7437a6aef17b5335e98e1879	318972553	validated
4eb0dca9-9783-45a9-8fd5-83b83f60bd05	TCGA-AG-3592-01A-01-BS1.8cd6b762-873e-45f0-8942-25364110d779.svs	7d01c357bdcd2e659d54aa4772295443	154729947	validated
4ecfd054-e6cf-401e-b141-1f40acc299dc	TCGA-A6-2679-11A-01-TS1.da669be7-3686-48dd-a569-0634d631b543.svs	afbec40321169e0f7de9bc97b3f19433	69825607	validated
4ef998c8-e991-4f35-91da-da29fff98cc4	TCGA-AG-A016-01A-01-TS1.4cc75c31-0866-4dbf-95fa-afc40726e5c9.svs	c0247aeb26352db58300ec2662bafa85	125836968	validated
4f113479-be66-43e3-a29e-f72ee95b5d0d	TCGA-AG-3742-01A-01-BS1.424043c8-70d9-4e72-a96a-d45c84af6a30.svs	599b5b62a37ebb1b4e2c441bbe3a87c2	124754611	validated
4f219eb5-3760-4185-a24e-1151696e9f45	TCGA-CI-6622-01A-01-TS1.e2679d3e-5748-4572-a578-fdbaafe653a0.svs	0429a21b6320f0abf441ab0ed81581fe	50779077	validated
4f440701-0520-4d16-aa18-037ece711298	TCGA-AG-A025-01A-01-TS1.c2cf0caa-fe96-42d4-8683-a947a88a97cf.svs	09ce4220c0fcc5dc480db654239c03f9	372103903	validated
4fb3a70d-ee36-434f-a8c0-c871eab0bdae	TCGA-AG-3882-01A-01-TS1.e22b87fa-1ba5-41df-a86f-428c9e2b73a9.svs	51161f75efbd4710bd7e287776169e8a	60048169	validated
4fd1f9b9-d538-4737-a74e-edba78ea927b	TCGA-A6-5659-01A-01-BS1.68fc1dd8-b1fd-451b-95ba-ec402bfb84b6.svs	ac75e7e4e41d1d69e0c0b5b8f011a848	123967619	validated
4ffe9019-081e-442f-9e0e-bd1446da11e3	TCGA-AA-3517-01A-01-TS1.0f7ff349-2fc5-48fd-a8a8-6eb74a23ee26.svs	b98b0cd557ff3703f2cf4ad7197a00c9	73817539	validated
5009a2d2-a944-4d7f-a0a2-920fd4531091	TCGA-AF-2692-11A-01-TS1.34b0f5c7-2e30-46a0-9249-ca136ecf2440.svs	182b11b478e6f59cb151d566b62639e3	137195621	validated
5028025c-bfe5-4eaa-9211-5928b36b3faa	TCGA-AF-3914-01A-01-BS1.f5f458df-046e-46ee-9165-2dbe738dbcb5.svs	4a246612f64350c2d950c3f32fe65fc6	237522191	validated
50479c04-d7f8-43f2-87b2-2aec39767180	TCGA-G4-6310-01A-01-TS1.788024a7-f694-485b-b40b-efc211f7e9a5.svs	d1b845e8dda77f7b8f811b38e1ecc09f	169026841	validated
5075bd39-a97f-49da-b6ff-45d72d918718	TCGA-AA-A00E-01A-01-TS1.1a04af98-5224-46aa-9112-4babc48ac3e8.svs	5df3dcbb7397cdf409e23a8f150648f0	236999174	validated
510c687d-3a6e-47c0-8dcb-af589e29d5cc	TCGA-CK-6747-01A-01-TS1.b300f401-cb58-457b-9115-61a6850bf193.svs	6bf96a165cf397202fec93a5e39f6621	57074997	validated
511f411b-9d38-4429-9f87-6b8c69c2df87	TCGA-AG-A016-01A-02-BS2.dcbe03bc-5fa0-4d2c-8129-a7397383097d.svs	9275c968ba808af9d4eab9c20bb891ba	317246842	validated
5125915e-55d0-4e48-8703-cfcef6ddbd41	TCGA-AA-3930-01A-01-BS1.0bad3a47-f8c0-4d16-940b-f5884a865ea9.svs	c6ded3688c000358ee2dfa283ff64ada	83587545	validated
512f6aad-5da2-4421-ba61-f7b86bbcdbe5	TCGA-AA-3979-01A-01-BS1.cc214f4b-8303-46a7-a8d4-a420413adc46.svs	b9befdfbe70ab05d70e8c2ced8452cfe	62495865	validated
51535db1-6c8d-4453-aada-60bca1e1124e	TCGA-G4-6304-01A-01-BS1.eb1ebe9e-c17a-4dd5-909b-cdc09f1db4cc.svs	673c76a0eee2e800b62d44e8d57e2d22	182727741	validated
51c7c69b-afb1-4c39-8e3f-ec172ef410b4	TCGA-AG-3601-01A-01-TS1.f3489b8d-8998-49d2-b979-308b16f341bf.svs	cddac8649289834dc709fcc04db7ee41	99271671	validated
51d4c4c3-57bf-4e8c-9812-7bd2f224eaa0	TCGA-AA-3846-01A-01-TS1.971293f6-99c1-41f7-a268-106c9500ffb4.svs	6ebfae0231343268aa529b846488e87e	64882747	validated
522120ff-3532-48a8-b36c-feedf5e3cf0a	TCGA-AG-3731-01A-01-TS1.a47debe1-6af4-42ef-aaa5-a7f56fda16da.svs	7819f5228a4704ba18e72b44b8f7dbb0	96466599	validated
527f088f-9925-4c62-9c22-126879da1db8	TCGA-AA-3519-01A-02-BS2.cca0f150-ac26-4e91-b8fa-db1070b7cd9b.svs	e909d743106a31f3cc6a137f2a09af5c	100833813	validated
52a3da84-6d00-4d85-acc2-b2e0148becf8	TCGA-AG-3609-01A-01-BS1.97c39f29-5781-4a98-b2d9-d274eb831250.svs	d87049807f47668cb43fe446944feda3	62618057	validated
52a98982-53a4-4fc9-b402-f0e2f53b98ad	TCGA-A6-3807-01A-01-BS1.459a75fd-1975-4700-84ad-f7bb806c1fb3.svs	1e3491f6934388163708715affa0c609	115865251	validated
52e08acb-d222-49be-9874-f5c47e21f0ab	TCGA-CM-4750-01A-01-TS1.629832cf-be63-425a-b6c0-4db0eb826cd4.svs	e260ca49f9a2751e9d203960b0c01e40	413640633	validated
52e7cb0b-fba3-4b51-9366-12c6ca03afd3	TCGA-A6-2684-01C-07-BS7.CBE66472-2867-4D01-AEEC-4DEF005E980D.svs	ea38480f476138ee8dcc5599adea0c41	178172709	validated
531ec59f-0596-4ef1-bf65-5f078a8c5232	TCGA-D5-6532-01A-01-BS1.b56a0382-30b1-4d6d-8c86-5a62b234b0cc.svs	c556c657f02f596d591f0915a7c32c3b	81558395	validated
539afa68-f7d1-4b3d-b191-03f610db3c5e	TCGA-DY-A0XA-01A-01-BS1.463e7bff-f637-4add-860f-bef534ca5547.svs	89234aafc686d0e8afc4b9b7848bff7a	382383003	validated
53c91bec-8699-4d7d-a4bf-bbaa7144e5b7	TCGA-AF-2692-01A-01-TS1.47b89170-6112-47fd-8dcf-e0fddc1a4c69.svs	caed36ae3bab700d79a1956ea9f88f9f	42222945	validated
53d080f0-f018-49d9-850d-7adb98e4d180	TCGA-F5-6702-01A-01-BS1.4469c9b6-d382-476f-9883-4efa92686024.svs	980f64904572f2e816cbc31ae14f4260	429113721	validated
53e83752-187e-442b-a3e0-802b0a2ef482	TCGA-AG-3587-01A-01-BS1.546c3aef-752c-49f1-96cc-58c49e689739.svs	da4d0df7ddb7e30fba2df782a71e3832	142024011	validated
547fe0df-60c0-4eb8-9aa1-2b51e35ab2d3	TCGA-AF-3913-11A-01-TS1.5c6a412c-af1b-4c42-8d64-a87904deb6c6.svs	dc3cbcc10f7793797de0172e25bc64f0	118554647	validated
5489e875-4bde-4e64-bbdc-bfea563313b4	TCGA-AG-3594-01A-01-BS1.7698d053-f3b0-4492-b0dc-52d7f72d4e0a.svs	f294c5f10473e94b47e253b2b3b41134	212288969	validated
54b7eaad-4eca-4773-b52f-7b2c2aa198f8	TCGA-4N-A93T-01A-01-TS1.9258D514-40C1-480A-8FA8-D4E8B3819BDE.svs	5f33b3ae28fb93eba3019480dbfa783f	174069049	validated
54e90042-ddc7-44df-848f-9833a7b1a4c0	TCGA-AA-3872-01A-01-BS1.e29045b5-113d-4dba-b03b-ba2e0d82a388.svs	b6a205335c7746cbc3b137888185f54e	56936355	validated
551fd399-70c7-4e53-b8bd-08c8be39d5e2	TCGA-CA-6716-01A-01-BS1.bea762a4-33ec-4ee4-9858-69a04ccfa023.svs	7c086e660f53301a3d70f5f67c87e7eb	261514667	validated
552301c0-f78e-44be-8a15-95a88f76e93a	TCGA-AA-A03F-11A-01-TS1.d3da6818-dc72-4caf-bb72-f008f7f00fff.svs	e7b84c89539202e8bea14d1e01b99a99	60966244	validated
554a133d-0153-47ee-a0cc-aad5648c2cf9	TCGA-AZ-5407-01A-01-TS1.d5cff1c7-a2b6-4f6a-81db-949b7b91021d.svs	94b32ac8e86b43b6dd2d8a0be4f5abe0	35258541	validated
55cf01a6-c795-40d2-ae8d-3a5f1da66898	TCGA-AA-3555-01A-01-TS1.02e3b1f8-3dd3-49d9-b95b-cd399178f358.svs	619edd3863dc52a4ea32098371436b31	106629651	validated
5610c2a8-9280-4543-9902-a977b52dd0f4	TCGA-D5-6531-01A-01-TS1.68f6c764-87c1-4093-8092-332e1e9c7d10.svs	6e345a65390d8c664a35c3e087acec8a	45956511	validated
561e1771-a079-4c05-8c49-1bc35bc1593c	TCGA-A6-6782-01A-01-BS1.b300e02d-4f90-43be-8570-e3efc044553f.svs	8d4d882046a82720d4092f22b9310ac8	77231485	validated
565faa02-ddc7-46d2-b132-2e20e39485e1	TCGA-F5-6864-01A-01-BS1.ff4f56cf-3af6-4f11-b13d-81af5a407fd6.svs	b6822cf554dcc9a01d68232ff8b75727	302107205	validated
5682909b-75a5-4115-b0b3-377fca736f8f	TCGA-AA-3552-01A-01-BS1.52c87059-f829-43c0-93ab-a7953df24688.svs	7edef7a35619a227b65e70b2ab591d56	160454813	validated
5696c26d-9374-4ad3-ae77-5cd2812e4b5f	TCGA-AG-3732-11A-01-TS1.9859d29c-d6d3-48bb-a483-b924e31d1530.svs	fef4e77e2aeb4804c4d230b714ed1871	29601555	validated
56a300a9-9931-41a7-a798-5f82ea7e7fe8	TCGA-AG-A015-01A-01-TS1.ddf76474-ebe2-4026-90c3-ad56c4ff8796.svs	ef1b8915e584419c58ff361c913e9aa9	201124496	validated
56ad205c-7929-483c-afd9-b2cab02130ff	TCGA-A6-6780-01A-01-TS1.af263fc5-1c06-48cb-b9cb-b261598cf936.svs	ef3e6aab041a97036131e9ca918b551b	140565053	validated
56e27ad1-3484-4c66-95d0-5e3289c6b1e7	TCGA-AG-3885-01A-01-TS1.2bfe725e-119d-424c-b72d-1118a104fe65.svs	2d12e471fa6f984ec2f02947f2d6474d	85169833	validated
57016bb6-1e7f-47ad-9996-0dfdbd984ef9	TCGA-AY-A8YK-01A-01-TS1.751B05DB-57FF-4CAC-82BB-A277032458C1.svs	774e20a7b8e7e9ff9737c1424c1eb8da	317087163	validated
571488d4-2881-4119-b66f-2a2f2c732150	TCGA-DC-6683-01A-01-TS1.1c3ad6da-9538-4209-be7d-c7c99eb7f866.svs	3fdc18ca4485ab55c3d27d2438810bc6	116483319	validated
572d0517-4209-4bdd-a7f9-785d0a876761	TCGA-AG-3909-01A-01-BS1.5dbe64a3-6e6d-46f9-a977-eda7df3576f5.svs	5f05bab42d413075fddf8bdb9f4a05cc	70976271	validated
57464970-643f-4463-b41f-b0130290798a	TCGA-A6-2682-01A-01-BS1.edea8316-51c4-440c-b915-61bbe48741e1.svs	91c6e507493b50ed880f63516af6821e	298117771	validated
57499d05-0cc7-46d2-b912-1a6d954ba5df	TCGA-AA-A02H-01A-03-MS3.b6bd9034-c395-4256-b3a7-aa337dc6ee6e.svs	ad1597bc556264f40a3c98974a46735d	432496308	validated
57982883-95d1-4dfe-85d9-acad48efa588	TCGA-CA-6718-01A-01-BS1.c136a645-ea08-47dc-a841-7d56866f3c7a.svs	e3b9f25d204c6f4db68363dd87a617e0	577358719	validated
57dbabb2-c115-4212-8fd2-bed97be699be	TCGA-AA-3554-01A-01-BS1.b9ec84f2-9fda-498e-844c-e0d0d831b372.svs	ce09537843709815c12a68a1513d0d8c	123182959	validated
5804dae1-06c5-42d1-a6a4-e69838445665	TCGA-AA-3844-01A-01-BS1.1b127c9c-04a1-46ad-9cd6-fe61ef67719f.svs	73495ccaca2ff0b86b14543c160dea47	138741413	validated
581d3739-8c4e-4c50-b806-1c9cd52a3382	TCGA-AA-3520-01A-01-TS1.eae96cf9-46e2-4eb0-b43f-15bcd3337d0b.svs	a3ebe5457dac53112d744ed1b10fe7ca	77315541	validated
583c8232-534c-4403-94c6-88074c0c45db	TCGA-AA-3655-01A-02-BS2.4ad7c4bb-912a-4549-9c6b-6072bb48e5d4.svs	27d92c9cd7a194a09b4289721ba54aed	43017835	validated
