	id	filename	md5	size	state
616	81da2cbd-a66d-49bc-af3f-56ff08c31217	TCGA-BP-4784-01Z-00-DX1.5b7d8f64-34f4-4d5d-95b1-77700042e5e7.svs	af9bc839badb145ca32b14b80aa27de2	927677532	live
617	5aa420de-77d2-43bb-b1fe-bfd1f40e87ff	TCGA-B0-4838-01Z-00-DX1.4276ecc3-5aa3-4b54-b146-7327e0b4a4c4.svs	dc253be4a98f64c3dc3733f40bbc1634	991658525	live
618	586b534b-dcf9-4ef3-abed-0bce8ad72402	TCGA-BP-4797-01Z-00-DX1.ede57976-a7d8-4534-bba3-3a3472fefd62.svs	1c7fdeef4097b0e3d6fc748e3ecf4ac8	1278580148	live
619	ef86ffb3-25d8-468d-b8da-d5bc55ddf016	TCGA-BP-4803-01Z-00-DX1.6d00ac00-b812-44bf-a826-b24194bd8ab0.svs	876d7296334263189c8a03de3a0578d5	842640942	live
620	f4ef2aab-f495-45dd-a555-0f7e0d07c6ae	TCGA-BP-4804-01Z-00-DX1.a998cc6f-408c-4144-9d8f-6a800bb85ced.svs	d304ad891639690767eda2831c6ca01c	684004254	live
621	2b58e5a5-763e-45a0-b685-dc61dabb4cd9	TCGA-CJ-4886-01Z-00-DX1.14E6C96C-BD32-4EB4-8C9A-760A62D8DFDE.svs	8b96f980d847a62819f9d56ec44f70bd	1602267647	live
622	92d31094-572a-4705-b2a9-89c93c8856bd	TCGA-B0-4834-01Z-00-DX1.c4bb0354-50a6-4ac7-b538-59a9428bc527.svs	873119de88b376c1f9b6917b98385de4	1277058599	live
623	b238b0cf-4aee-4303-8a5e-8f738137e5a1	TCGA-BP-4790-01Z-00-DX1.3b9a2273-c24f-4a25-b743-a649c08ce236.svs	49b0d92d28f31e9cd044fd2083612e4c	1042915618	live
676	7c730290-a4bb-405d-ac87-751e7bdd9ccc	TCGA-B4-5834-01Z-00-DX1.be80ba94-9a48-4ce5-9e36-7df7446d74c3.svs	ab362cda22d26b666fec0779fca3a26a	646655311	live
678	6930da89-c6de-4586-9433-b4a1675afbc0	TCGA-B8-5552-01Z-00-DX1.54af0abe-49cc-47a1-8b73-19ba3b11baa4.svs	c97980695b427bb7903ca752044e28e1	493065485	live
679	5ee1cac5-1b98-45be-8c7d-07bad4d69d39	TCGA-CJ-6033-01Z-00-DX1.5DD2C8F4-50E1-47C3-B5D4-058AE04095DD.svs	48aa9d990fd065794cbb07aba8448af0	2167965733	live
681	d75c02e1-b3c1-4b0b-8f44-4f5bf5b55672	TCGA-CZ-5987-01Z-00-DX1.b9be10de-122d-4cef-961f-298c359e513d.svs	b22855a461f0703f102c0870296e0dae	1120491679	live
682	d62828cf-8a29-4c4e-ae64-064f23f00e7d	TCGA-B4-5844-01Z-00-DX1.957828cf-5068-452c-a759-aa43a5c5c9b0.svs	6caa86f09bfdd92495f51a96ac4cef7d	357330513	live
759	a0733074-5d23-4cd3-8aae-652e672ddb97	TCGA-BP-4341-01Z-00-DX1.095921d7-ee43-4837-9dd4-263fe071ddb8.svs	bd919c2ee28970a908480e67f98c1126	958310216	live
760	1db5628f-62bc-4e44-8c50-4f417e9011a4	TCGA-BP-4325-01Z-00-DX1.f3299377-fdc2-4ac0-b26e-487ef77cac8b.svs	6d8912839ab01aec5e8a89c15d463bf5	1028808396	live
761	125dbcb4-6260-4560-a4bf-33064312d816	TCGA-BP-4158-01Z-00-DX1.ac231cfd-4baa-4e4e-80ca-acc51255bd91.svs	8f798d87c3556454c7ca14e069f0ae6c	716682752	live
762	28716004-f358-46ff-bf26-c558d243224a	TCGA-BP-4765-01Z-00-DX1.eeb51a80-0a8d-428e-ab84-92769b558a76.svs	c54e4b28fd0648c36f55788733e0a105	775099720	live
763	417f381b-d75b-4a91-8b6d-155a0edb67bf	TCGA-BP-4342-01Z-00-DX1.c77b7558-c2f5-4953-b00a-c188f8ffb0c6.svs	cfd6125c02d569e64d6dd9a3fad5a27f	1226047552	live
764	28fb3a91-6d20-48b1-88a5-90d44db8e8e4	TCGA-BP-4160-01Z-00-DX1.3d2b326c-6bab-46b6-999f-c9e244524926.svs	6cd388ff38393265e93356a0066f5efc	641119722	live
765	9927e2c0-b100-4470-b10f-eedcc226950c	TCGA-BP-4344-01Z-00-DX1.a6ed5255-894e-494c-83bd-736daedd1d5c.svs	33e6abbd62eaf25a02229c957fa726cf	1233728730	live
766	f1464ced-229e-49ac-b682-134df6f7279a	TCGA-BP-4166-01Z-00-DX1.e27fcaa7-7d9a-48db-8bae-518a10bde786.svs	dfede990cd5a4e3f8ecf928e51dbdb69	1056263254	live
767	f86949ee-dbcb-4ac0-b6fd-af3197c8aa22	TCGA-BP-4335-01Z-00-DX1.95cac7ed-483b-40d7-8bbc-dcd0920cc342.svs	8964bc64447a1f62ed110ef058515289	1000673678	live
827	2003e248-0996-418c-a41a-40ecf510013d	TCGA-B8-A54G-01Z-00-DX1.0EDB6818-907C-4C37-8645-628850202AD0.svs	8a50206dfdf357b5682b7d31a8806b2c	1411329928	live
828	d3d6db9d-620a-4a7d-a34a-ecaf094c638c	TCGA-MM-A564-01Z-00-DX2.C54B9A26-7221-4B29-8331-6D8F8F52B058.svs	993d52f10c3b85e42845edb946b3ea49	2105735017	live
1280	814f776c-c1f8-4d64-9425-f224ed20af4f	TCGA-B0-4849-01Z-00-DX1.979ac1bc-d04f-470d-bed2-85d3bd3cd912.svs	c7ecdb3fa18e2ae6a5acdb6a05c3ec55	1124777433	live
1282	cda6e513-8114-46a8-b4ee-8b44a56c963f	TCGA-B0-4848-01Z-00-DX1.ceef08c2-711e-434f-a1de-71b538be2fd4.svs	53fd5d67cc5d81b1b7a2c53b30186a8c	776705841	live
1283	9b3b48e8-0b24-4f35-91dd-b0aa619ddb93	TCGA-B0-4819-01Z-00-DX1.4ce81ca5-c546-4d52-895f-092b43635dfc.svs	35e2b24fbcf73422d31ca91e4594e0b5	760147283	live
1284	bd461469-c7e3-45b3-b02c-89ea35e72843	TCGA-B0-4701-01Z-00-DX1.fc6a514f-dd38-4b97-bf71-e365436f4009.svs	573092c133577c9a6302781929495020	1287656907	live
1285	d05bc63a-1179-4b99-ad52-e08b3d893d2b	TCGA-B0-4707-01Z-00-DX1.861325d7-cd42-4564-87f7-53deccc410d8.svs	4f6af5232179685532922122c1d01e02	777680157	live
1286	2dc699cc-c733-464b-b5cd-d4732b81e8f6	TCGA-B0-4841-01Z-00-DX1.a33f52a7-d045-4aaa-acbe-e3122f33147c.svs	4ee5b408c18ababaefbb47ffacf469eb	910648727	live
1350	4e50f451-8f52-41cb-9eba-8e993cf3095e	TCGA-B2-5636-01Z-00-DX1.31aff50a-fa20-4f89-85e4-bc2417c4db46.svs	f73f07f5360cf518ff0e407640959ed5	208368137	live
1351	4a5da59c-3660-4b74-96f1-279a4b558801	TCGA-B0-5709-01Z-00-DX1.8e4b701a-1ef7-4d79-a562-0f316c696984.svs	a938fb6365426826960d4402ed28bb21	1134567813	live
1352	735db24a-93cd-4f08-9bc2-80ce45871e4b	TCGA-B0-5691-01Z-00-DX1.ef332029-fdef-4a0c-b891-4ef14da0e6ba.svs	c4f98fac6b2a711a44a7374b8be6a064	1258570641	live
1353	ca4b4191-1097-4320-91a4-a1a40c7ba931	TCGA-B0-5705-01Z-00-DX1.4544d10a-df2f-46f3-b174-94f72c9310aa.svs	3c6161a94d4710dd160e3e8eab247ff9	1043891705	live
1354	25251397-c636-4533-b92d-1f8fdfdf6c1a	TCGA-CJ-5682-01Z-00-DX1.3EF3DECB-B0D4-4963-9817-087F79844DA2.svs	cbac7c6267009cda996a771c14d5aa39	450572626	live
1355	5013ba50-7e3d-4f84-aa2e-7281b188fc33	TCGA-B0-5696-01Z-00-DX1.73c27995-9401-43bd-80ff-6ee9dadcbd5a.svs	fe8db9f044e98dd7a1d06b0e7a7c9c6f	1221607349	live
1448	02811fbc-36a8-4877-8e87-0d9138077203	TCGA-G6-A8L6-01Z-00-DX1.4B152639-AA5E-45C2-94AF-33549D343ED0.svs	742958a025fd4f71f2af9b3d41a743e6	1147355169	live
1449	864fea02-8b8c-4a38-87d9-21d446acfe1e	TCGA-A3-A8OX-01Z-00-DX1.5A010A2C-0F08-4FF7-A78B-B42198DAF505.svs	a87fef05c6a2fb141d2fd6e8fe17357d	202388850	live
1450	a6c8dc3f-65a4-4bb9-8d36-3eb7804a630f	TCGA-3Z-A93Z-01Z-00-DX1.79F4D1A6-ACDB-4AB1-B8A8-C1CEE617C734.svs	abed70ec4abc5611fb14203a93a88e07	1850985717	live
1451	44504b1b-6eba-4bec-92d4-ac839923f623	TCGA-A3-A8OV-01Z-00-DX1.ABA46896-E96D-4208-B0E3-4712F04175D4.svs	d2f8c574c82e0376ab43f5bcdb3a81f7	984318416	live
1508	8d495f66-c3d0-4b9a-8be8-fe70a3d85c86	TCGA-B8-A54I-01Z-00-DX1.76B5A794-746B-47DC-A771-3B56F24EF28B.svs	c094d58a15bbe618420dfdd99cb0a935	1556306986	live
1509	598b69b9-ac87-478a-b34f-fef5207306b0	TCGA-A3-A6NN-01Z-00-DX1.4769C9A7-02D2-4080-8AA1-CD34F11CB344.svs	21a64c9e2d507531ace2cc6e618b5322	328941856	live
1605	20daefdd-6381-40a4-8201-e9cf6fc12c49	TCGA-BP-5175-01Z-00-DX1.e954ae94-307c-475e-9f63-92ae1fe946d5.svs	855a58fb826d4df5f121d58604973da1	1075482340	live
1606	3de61626-06d3-4ed6-aa2c-f8ca1d4efb94	TCGA-CJ-4903-01Z-00-DX1.6DB22AEA-582B-44CB-B153-CBBFE5042735.svs	c3608fbe23cdf38764e4f35fa5dda69b	1165620157	live
1607	8567f1da-e473-4c7c-9769-4ad06da1758b	TCGA-BP-5196-01Z-00-DX1.85bc950b-ed4a-4f77-8c17-b2916d0a05de.svs	c536cdafff32b7533d01db93c521e93d	449242076	live
1608	1d5f488f-aa20-48ab-acab-565f1a6ef796	TCGA-BP-5182-01Z-00-DX1.7c434449-e102-47ca-ab56-94f0621811f6.svs	b186237e817a0c8a662eedb36f02c168	863970036	live
1627	d09004de-d3c6-46ec-82ef-51e110403581	TCGA-CJ-4904-01Z-00-DX1.D6315769-36A6-433B-8ED3-85A954A63DE1.svs	3c5b53dc13ac9c5f5e1b48121e47e398	1816445243	live
1628	b9e49a94-cad6-49e4-843b-6a7dad5b8f95	TCGA-BP-5198-01Z-00-DX1.3ff31173-5a84-4a07-92cf-2dec884f3c64.svs	033e7453f8de96bc79158b5f90bdea81	1451485468	live
1629	28c48b54-bebc-4ea0-a970-cb9fecd9276d	TCGA-CZ-4856-01Z-00-DX1.866ea89f-a487-4380-af9b-bec919edeefb.svs	c55cb05438c741d528dcaa7813d49dfe	546226230	live
1854	b9c39bae-3a88-4fbb-895a-3821e80e556e	TCGA-A3-A8OU-01Z-00-DX1.5BF363CE-9DB1-40BB-9E77-CF930F12B1B8.svs	b4b6be5d9eba242c3f512dcf71b5a72d	440182180	live
1855	72924fd3-5e81-4877-b474-5e06638fb54b	TCGA-A3-A8OW-01Z-00-DX1.B173FC44-8708-4255-AF01-9D8194F0BCA1.svs	646eb9276e83d9980f2a7deec0d50d7e	435416026	live
